Key	Form	URL
flinteger?	(flinteger? fl)	https://scheme.com/tspl4/objects.html#./objects:s180
fllog	(fllog fl)~(fllog fl1 fl2)	https://scheme.com/tspl4/objects.html#./objects:s193
flmax	(flmax fl1 fl2 ...)	https://scheme.com/tspl4/objects.html#./objects:s183
flmin	(flmin fl1 fl2 ...)	https://scheme.com/tspl4/objects.html#./objects:s183
flmod	(flmod fl1 fl2)	https://scheme.com/tspl4/objects.html#./objects:s188
flmod0	(flmod0 fl1 fl2)	https://scheme.com/tspl4/objects.html#./objects:s189
flnan?	(flnan? fl)	https://scheme.com/tspl4/objects.html#./objects:s181
flnegative?	(flnegative? fl)	https://scheme.com/tspl4/objects.html#./objects:s179
flnumerator	(flnumerator fl)	https://scheme.com/tspl4/objects.html#./objects:s191
flodd?	(flodd? fl-int)	https://scheme.com/tspl4/objects.html#./objects:s182
flonum?	(flonum? obj)	https://scheme.com/tspl4/objects.html#./objects:s177
floor	(floor real)	https://scheme.com/tspl4/objects.html#./objects:s102
flpositive?	(flpositive? fl)	https://scheme.com/tspl4/objects.html#./objects:s179
flround	(flround fl)	https://scheme.com/tspl4/objects.html#./objects:s190
flsin	(flsin fl)	https://scheme.com/tspl4/objects.html#./objects:s194
flsqrt	(flsqrt fl)	https://scheme.com/tspl4/objects.html#./objects:s196
fltan	(fltan fl)	https://scheme.com/tspl4/objects.html#./objects:s194
fltruncate	(fltruncate fl)	https://scheme.com/tspl4/objects.html#./objects:s190
flush-output-port	(flush-output-port output-port)	https://scheme.com/tspl4/io.html#./io:s74
flzero?	(flzero? fl)	https://scheme.com/tspl4/objects.html#./objects:s179
fold-left	(fold-left procedure obj list1 list2 ...)	https://scheme.com/tspl4/control.html#./control:s38
fold-right	(fold-right procedure obj list1 list2 ...)	https://scheme.com/tspl4/control.html#./control:s41
for-all	(for-all procedure list1 list2 ...)	https://scheme.com/tspl4/control.html#./control:s37
for-each	(for-each procedure list1 list2 ...)	https://scheme.com/tspl4/control.html#./control:s33
force	(force promise)	https://scheme.com/tspl4/control.html#./control:s65
free-identifier=?	(free-identifier=? identifier1 identifier2)	https://scheme.com/tspl4/syntax.html#./syntax:s37
fx*	(fx* fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s159
fx*/carry	(fx*/carry fx1 fx2 fx3)	https://scheme.com/tspl4/objects.html#./objects:s162
fx+	(fx+ fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s157
fx+/carry	(fx+/carry fx1 fx2 fx3)	https://scheme.com/tspl4/objects.html#./objects:s162
fx-	(fx- fx)~(fx- fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s158
fx-/carry	(fx-/carry fx1 fx2 fx3)	https://scheme.com/tspl4/objects.html#./objects:s162
fx<=?	(fx<=? fx1 fx2 fx3 ...)	https://scheme.com/tspl4/objects.html#./objects:s153
fx<?	(fx<? fx1 fx2 fx3 ...)	https://scheme.com/tspl4/objects.html#./objects:s153
fx=?	(fx=? fx1 fx2 fx3 ...)	https://scheme.com/tspl4/objects.html#./objects:s153
fx>=?	(fx>=? fx1 fx2 fx3 ...)	https://scheme.com/tspl4/objects.html#./objects:s153
fx>?	(fx>? fx1 fx2 fx3 ...)	https://scheme.com/tspl4/objects.html#./objects:s153
fxand	(fxand fx ...)	https://scheme.com/tspl4/objects.html#./objects:s163
fxarithmetic-shift	(fxarithmetic-shift fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s173
fxarithmetic-shift-left	(fxarithmetic-shift-left fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s172
fxarithmetic-shift-right	(fxarithmetic-shift-right fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s172
fxbit-count	(fxbit-count fx)	https://scheme.com/tspl4/objects.html#./objects:s165
fxbit-field	(fxbit-field fx1 fx2 fx3)	https://scheme.com/tspl4/objects.html#./objects:s170
fxbit-set?	(fxbit-set? fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s168
fxcopy-bit	(fxcopy-bit fx1 fx2 fx3)	https://scheme.com/tspl4/objects.html#./objects:s169
fxcopy-bit-field	(fxcopy-bit-field fx1 fx2 fx3 fx4)	https://scheme.com/tspl4/objects.html#./objects:s171
fxdiv	(fxdiv fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s160
fxdiv-and-mod	(fxdiv-and-mod fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s160
fxdiv0	(fxdiv0 fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s161
fxdiv0-and-mod0	(fxdiv0-and-mod0 fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s161
fxeven?	(fxeven? fx)	https://scheme.com/tspl4/objects.html#./objects:s155
fxfirst-bit-set	(fxfirst-bit-set fx)	https://scheme.com/tspl4/objects.html#./objects:s167
fxif	(fxif fx1 fx2 fx3)	https://scheme.com/tspl4/objects.html#./objects:s164
fxior	(fxior fx ...)	https://scheme.com/tspl4/objects.html#./objects:s163
fxlength	(fxlength fx)	https://scheme.com/tspl4/objects.html#./objects:s166
fxmax	(fxmax fx1 fx2 ...)	https://scheme.com/tspl4/objects.html#./objects:s156
fxmin	(fxmin fx1 fx2 ...)	https://scheme.com/tspl4/objects.html#./objects:s156
fxmod	(fxmod fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s160
fxmod0	(fxmod0 fx1 fx2)	https://scheme.com/tspl4/objects.html#./objects:s161
fxnegative?	(fxnegative? fx)	https://scheme.com/tspl4/objects.html#./objects:s154
fxnot	(fxnot fx)	https://scheme.com/tspl4/objects.html#./objects:s163
fxodd?	(fxodd? fx)	https://scheme.com/tspl4/objects.html#./objects:s155
fxpositive?	(fxpositive? fx)	https://scheme.com/tspl4/objects.html#./objects:s154
fxreverse-bit-field	(fxreverse-bit-field fx1 fx2 fx3)	https://scheme.com/tspl4/objects.html#./objects:s175
fxrotate-bit-field	(fxrotate-bit-field fx1 fx2 fx3 fx4)	https://scheme.com/tspl4/objects.html#./objects:s174
fxxor	(fxxor fx ...)	https://scheme.com/tspl4/objects.html#./objects:s163
fxzero?	(fxzero? fx)	https://scheme.com/tspl4/objects.html#./objects:s154
gcd	(gcd int ...)	https://scheme.com/tspl4/objects.html#./objects:s109
generate-temporaries	(generate-temporaries list)	https://scheme.com/tspl4/syntax.html#./syntax:s49
get-bytevector-all	(get-bytevector-all binary-input-port)	https://scheme.com/tspl4/io.html#./io:s60
get-bytevector-n	(get-bytevector-n binary-input-port n)	https://scheme.com/tspl4/io.html#./io:s57
get-bytevector-n!	(get-bytevector-n! binary-input-port bytevector start n)	https://scheme.com/tspl4/io.html#./io:s58
get-bytevector-some	(get-bytevector-some binary-input-port)	https://scheme.com/tspl4/io.html#./io:s59
get-char	(get-char textual-input-port)	https://scheme.com/tspl4/io.html#./io:s61
get-datum	(get-datum textual-input-port)	https://scheme.com/tspl4/io.html#./io:s67
get-line	(get-line textual-input-port)	https://scheme.com/tspl4/io.html#./io:s66
get-string-all	(get-string-all textual-input-port)	https://scheme.com/tspl4/io.html#./io:s65
get-string-n	(get-string-n textual-input-port n)	https://scheme.com/tspl4/io.html#./io:s63
get-string-n!	(get-string-n! textual-input-port string start n)	https://scheme.com/tspl4/io.html#./io:s64
get-u8	(get-u8 binary-input-port)	https://scheme.com/tspl4/io.html#./io:s55
greatest-fixnum	(greatest-fixnum)	https://scheme.com/tspl4/objects.html#./objects:s151
guard	(guard (var clause1 clause2 ...) b1 b2 ...)	https://scheme.com/tspl4/exceptions.html#./exceptions:s8
hashtable-clear!	(hashtable-clear! hashtable)~(hashtable-clear! hashtable size)	https://scheme.com/tspl4/objects.html#./objects:s287
hashtable-contains?	(hashtable-contains? hashtable key)	https://scheme.com/tspl4/objects.html#./objects:s282
hashtable-copy	(hashtable-copy hashtable)~(hashtable-copy hashtable mutable?)	https://scheme.com/tspl4/objects.html#./objects:s286
hashtable-delete!	(hashtable-delete! hashtable key)	https://scheme.com/tspl4/objects.html#./objects:s284
hashtable-entries	(hashtable-entries hashtable)	https://scheme.com/tspl4/objects.html#./objects:s289
hashtable-equivalence-function	(hashtable-equivalence-function hashtable)	https://scheme.com/tspl4/objects.html#./objects:s278
hashtable-hash-function	(hashtable-hash-function hashtable)	https://scheme.com/tspl4/objects.html#./objects:s278
hashtable-keys	(hashtable-keys hashtable)	https://scheme.com/tspl4/objects.html#./objects:s288
hashtable-mutable?	(hashtable-mutable? hashtable)	https://scheme.com/tspl4/objects.html#./objects:s277
hashtable-ref	(hashtable-ref hashtable key default)	https://scheme.com/tspl4/objects.html#./objects:s281
hashtable-set!	(hashtable-set! hashtable key obj)	https://scheme.com/tspl4/objects.html#./objects:s280
hashtable-size	(hashtable-size hashtable)	https://scheme.com/tspl4/objects.html#./objects:s285
hashtable-update!	(hashtable-update! hashtable key procedure default)	https://scheme.com/tspl4/objects.html#./objects:s283
hashtable?	(hashtable? obj)	https://scheme.com/tspl4/objects.html#./objects:s25
i/o-decoding-error?	(i/o-decoding-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s42
i/o-encoding-error-char	(i/o-encoding-error-char condition)	https://scheme.com/tspl4/exceptions.html#./exceptions:s43
i/o-encoding-error?	(i/o-encoding-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s43
i/o-error-filename	(i/o-error-filename condition)	https://scheme.com/tspl4/exceptions.html#./exceptions:s36
i/o-error-port	(i/o-error-port condition)	https://scheme.com/tspl4/exceptions.html#./exceptions:s41
i/o-error-position	(i/o-error-position condition)	https://scheme.com/tspl4/exceptions.html#./exceptions:s35
i/o-error?	(i/o-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s32
i/o-file-already-exists-error?	(i/o-file-already-exists-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s39
i/o-file-does-not-exist-error?	(i/o-file-does-not-exist-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s40
i/o-file-is-read-only-error?	(i/o-file-is-read-only-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s38
i/o-file-protection-error?	(i/o-file-protection-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s37
i/o-filename-error?	(i/o-filename-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s36
i/o-invalid-position-error?	(i/o-invalid-position-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s35
i/o-port-error?	(i/o-port-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s41
i/o-read-error?	(i/o-read-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s33
i/o-write-error?	(i/o-write-error? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s34
identifier-syntax	(identifier-syntax tmpl)~(identifier-syntax (id1 tmpl1) ((set! id2 e2) tmpl2))	https://scheme.com/tspl4/syntax.html#./syntax:s27
identifier?	(identifier? obj)	https://scheme.com/tspl4/syntax.html#./syntax:s35
if	(if test consequent alternative)~(if test consequent)	https://scheme.com/tspl4/control.html#./control:s8
imag-part	(imag-part num)	https://scheme.com/tspl4/objects.html#./objects:s121
immutable	immutable	https://scheme.com/tspl4/records.html#./records:s16
implementation-restriction-violation?	(implementation-restriction-violation? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s28
inexact	(inexact num)	https://scheme.com/tspl4/objects.html#./objects:s112
inexact->exact	(inexact->exact num)	https://scheme.com/tspl4/objects.html#./objects:s116
inexact?	(inexact? num)	https://scheme.com/tspl4/objects.html#./objects:s87
infinite?	(infinite? real)	https://scheme.com/tspl4/objects.html#./objects:s97
input-port?	(input-port? obj)	https://scheme.com/tspl4/io.html#./io:s44
integer->char	(integer->char n)	https://scheme.com/tspl4/objects.html#./objects:s211
integer-valued?	(integer-valued? obj)	https://scheme.com/tspl4/objects.html#./objects:s18
integer?	(integer? obj)	https://scheme.com/tspl4/objects.html#./objects:s17
irritants-condition?	(irritants-condition? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s25
lambda	(lambda formals body1 body2 ...)	https://scheme.com/tspl4/binding.html#./binding:s3
latin-1-codec	(latin-1-codec)	https://scheme.com/tspl4/io.html#./io:s22
lcm	(lcm int ...)	https://scheme.com/tspl4/objects.html#./objects:s110
least-fixnum	(least-fixnum)	https://scheme.com/tspl4/objects.html#./objects:s151
length	(length list)	https://scheme.com/tspl4/objects.html#./objects:s46
let*	(let* ((var expr) ...) body1 body2 ...)	https://scheme.com/tspl4/binding.html#./binding:s18
let*-values	(let*-values ((formals expr) ...) body1 body2 ...)	https://scheme.com/tspl4/binding.html#./binding:s23
let-syntax	(let-syntax ((keyword expr) ...) form1 form2 ...)	https://scheme.com/tspl4/syntax.html#./syntax:s13
let-values	(let-values ((formals expr) ...) body1 body2 ...)	https://scheme.com/tspl4/binding.html#./binding:s23
letrec	(letrec ((var expr) ...) body1 body2 ...)	https://scheme.com/tspl4/binding.html#./binding:s20
letrec*	(letrec* ((var expr) ...) body1 body2 ...)	https://scheme.com/tspl4/binding.html#./binding:s22
letrec-syntax	(letrec-syntax ((keyword expr) ...) form1 form2 ...)	https://scheme.com/tspl4/syntax.html#./syntax:s13
lexical-violation?	(lexical-violation? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s29
list	(list obj ...)	https://scheme.com/tspl4/objects.html#./objects:s43
list->string	(list->string list)	https://scheme.com/tspl4/objects.html#./objects:s229
list->vector	(list->vector list)	https://scheme.com/tspl4/objects.html#./objects:s238
list-ref	(list-ref list n)	https://scheme.com/tspl4/objects.html#./objects:s47
list-sort	(list-sort predicate list)	https://scheme.com/tspl4/objects.html#./objects:s62
list-tail	(list-tail list n)	https://scheme.com/tspl4/objects.html#./objects:s48
list?	(list? obj)	https://scheme.com/tspl4/objects.html#./objects:s45
log	(log num)~(log num1 num2)	https://scheme.com/tspl4/objects.html#./objects:s130
lookahead-char	(lookahead-char textual-input-port)	https://scheme.com/tspl4/io.html#./io:s62
lookahead-u8	(lookahead-u8 binary-input-port)	https://scheme.com/tspl4/io.html#./io:s56
magnitude	(magnitude num)	https://scheme.com/tspl4/objects.html#./objects:s125
make-assertion-violation	(make-assertion-violation)	https://scheme.com/tspl4/exceptions.html#./exceptions:s21
make-bytevector	(make-bytevector n)~(make-bytevector n fill)	https://scheme.com/tspl4/objects.html#./objects:s242
make-custom-binary-input-port	(make-custom-binary-input-port id r! gp sp! close)	https://scheme.com/tspl4/io.html#./io:s41
make-custom-binary-input/output-port	(make-custom-binary-input/output-port id r! w! gp sp! close)	https://scheme.com/tspl4/io.html#./io:s41
make-custom-binary-output-port	(make-custom-binary-output-port id w! gp sp! close)	https://scheme.com/tspl4/io.html#./io:s41
make-custom-textual-input-port	(make-custom-textual-input-port id r! gp sp! close)	https://scheme.com/tspl4/io.html#./io:s42
make-custom-textual-input/output-port	(make-custom-textual-input/output-port id r! w! gp sp! close)	https://scheme.com/tspl4/io.html#./io:s42
make-custom-textual-output-port	(make-custom-textual-output-port id w! gp sp! close)	https://scheme.com/tspl4/io.html#./io:s42
make-enumeration	(make-enumeration symbol-list)	https://scheme.com/tspl4/objects.html#./objects:s291
make-eq-hashtable	(make-eq-hashtable)~(make-eq-hashtable size)	https://scheme.com/tspl4/objects.html#./objects:s274
make-eqv-hashtable	(make-eqv-hashtable)~(make-eqv-hashtable size)	https://scheme.com/tspl4/objects.html#./objects:s275
make-error	(make-error)	https://scheme.com/tspl4/exceptions.html#./exceptions:s22
make-hashtable	(make-hashtable hash equiv?)~(make-hashtable hash equiv? size)	https://scheme.com/tspl4/objects.html#./objects:s276
make-i/o-decoding-error	(make-i/o-decoding-error pobj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s42
make-i/o-encoding-error	(make-i/o-encoding-error pobj cobj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s43
make-i/o-error	(make-i/o-error)	https://scheme.com/tspl4/exceptions.html#./exceptions:s32
make-i/o-file-already-exists-error	(make-i/o-file-already-exists-error filename)	https://scheme.com/tspl4/exceptions.html#./exceptions:s39
make-i/o-file-does-not-exist-error	(make-i/o-file-does-not-exist-error filename)	https://scheme.com/tspl4/exceptions.html#./exceptions:s40
make-i/o-file-is-read-only-error	(make-i/o-file-is-read-only-error filename)	https://scheme.com/tspl4/exceptions.html#./exceptions:s38
make-i/o-file-protection-error	(make-i/o-file-protection-error filename)	https://scheme.com/tspl4/exceptions.html#./exceptions:s37
make-i/o-filename-error	(make-i/o-filename-error filename)	https://scheme.com/tspl4/exceptions.html#./exceptions:s36
make-i/o-invalid-position-error	(make-i/o-invalid-position-error position)	https://scheme.com/tspl4/exceptions.html#./exceptions:s35
make-i/o-port-error	(make-i/o-port-error pobj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s41
make-i/o-read-error	(make-i/o-read-error)	https://scheme.com/tspl4/exceptions.html#./exceptions:s33
make-i/o-write-error	(make-i/o-write-error)	https://scheme.com/tspl4/exceptions.html#./exceptions:s34
make-implementation-restriction-violation	(make-implementation-restriction-violation)	https://scheme.com/tspl4/exceptions.html#./exceptions:s28
make-irritants-condition	(make-irritants-condition irritants)	https://scheme.com/tspl4/exceptions.html#./exceptions:s25
make-lexical-violation	(make-lexical-violation)	https://scheme.com/tspl4/exceptions.html#./exceptions:s29
make-message-condition	(make-message-condition message)	https://scheme.com/tspl4/exceptions.html#./exceptions:s24
make-no-infinities-violation	(make-no-infinities-violation)	https://scheme.com/tspl4/exceptions.html#./exceptions:s44
make-no-nans-violation	(make-no-nans-violation)	https://scheme.com/tspl4/exceptions.html#./exceptions:s45
make-non-continuable-violation	(make-non-continuable-violation)	https://scheme.com/tspl4/exceptions.html#./exceptions:s27
make-polar	(make-polar real1 real2)	https://scheme.com/tspl4/objects.html#./objects:s123
make-record-constructor-descriptor	(make-record-constructor-descriptor rtd parent-rcd protocol)	https://scheme.com/tspl4/records.html#./records:s24
make-record-type-descriptor	(make-record-type-descriptor name parent uid s? o? fields)	https://scheme.com/tspl4/records.html#./records:s20
make-rectangular	(make-rectangular real1 real2)	https://scheme.com/tspl4/objects.html#./objects:s122
make-serious-condition	(make-serious-condition)	https://scheme.com/tspl4/exceptions.html#./exceptions:s19
make-string	(make-string n)~(make-string n char)	https://scheme.com/tspl4/objects.html#./objects:s218
make-syntax-violation	(make-syntax-violation form subform)	https://scheme.com/tspl4/exceptions.html#./exceptions:s30
make-transcoder	(make-transcoder codec)~(make-transcoder codec eol-style)~(make-transcoder codec eol-style error-handling-mode)	https://scheme.com/tspl4/io.html#./io:s19
make-undefined-violation	(make-undefined-violation)	https://scheme.com/tspl4/exceptions.html#./exceptions:s31
make-variable-transformer	(make-variable-transformer procedure)	https://scheme.com/tspl4/syntax.html#./syntax:s42
make-vector	(make-vector n)~(make-vector n obj)	https://scheme.com/tspl4/objects.html#./objects:s232
make-violation	(make-violation)	https://scheme.com/tspl4/exceptions.html#./exceptions:s20
make-warning	(make-warning)	https://scheme.com/tspl4/exceptions.html#./exceptions:s23
make-who-condition	(make-who-condition who)	https://scheme.com/tspl4/exceptions.html#./exceptions:s26
map	(map procedure list1 list2 ...)	https://scheme.com/tspl4/control.html#./control:s30
max	(max real1 real2 ...)	https://scheme.com/tspl4/objects.html#./objects:s107
member	(member obj list)	https://scheme.com/tspl4/objects.html#./objects:s51
memp	(memp procedure list)	https://scheme.com/tspl4/objects.html#./objects:s52
memq	(memq obj list)	https://scheme.com/tspl4/objects.html#./objects:s51
memv	(memv obj list)	https://scheme.com/tspl4/objects.html#./objects:s51
message-condition?	(message-condition? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s24
min	(min real1 real2 ...)	https://scheme.com/tspl4/objects.html#./objects:s108
mod	(mod x1 x2)	https://scheme.com/tspl4/objects.html#./objects:s99
mod0	(mod0 x1 x2)	https://scheme.com/tspl4/objects.html#./objects:s100
modulo	(modulo int1 int2)	https://scheme.com/tspl4/objects.html#./objects:s98
mutable	mutable	https://scheme.com/tspl4/records.html#./records:s16
nan?	(nan? real)	https://scheme.com/tspl4/objects.html#./objects:s97
native-endianness	(native-endianness)	https://scheme.com/tspl4/objects.html#./objects:s241
native-eol-style	(native-eol-style)	https://scheme.com/tspl4/io.html#./io:s24
native-transcoder	(native-transcoder)	https://scheme.com/tspl4/io.html#./io:s21
negative?	(negative? real)	https://scheme.com/tspl4/objects.html#./objects:s95
newline	(newline)~(newline textual-output-port)	https://scheme.com/tspl4/io.html#./io:s87
no-infinities-violation?	(no-infinities-violation? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s44
no-nans-violation?	(no-nans-violation? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s45
non-continuable-violation?	(non-continuable-violation? obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s27
nongenerative	nongenerative	https://scheme.com/tspl4/records.html#./records:s16
not	(not obj)	https://scheme.com/tspl4/control.html#./control:s10
null-environment	(null-environment version)	https://scheme.com/tspl4/control.html#./control:s82
null?	(null? obj)	https://scheme.com/tspl4/objects.html#./objects:s15
number->string	(number->string num)~(number->string num radix)~(number->string num radix precision)	https://scheme.com/tspl4/objects.html#./objects:s148
number?	(number? obj)	https://scheme.com/tspl4/objects.html#./objects:s17
numerator	(numerator rat)	https://scheme.com/tspl4/objects.html#./objects:s118
odd?	(odd? int)	https://scheme.com/tspl4/objects.html#./objects:s96
opaque	opaque	https://scheme.com/tspl4/records.html#./records:s16
open-bytevector-input-port	(open-bytevector-input-port bytevector)~(open-bytevector-input-port bytevector ?transcoder)	https://scheme.com/tspl4/io.html#./io:s34
open-bytevector-output-port	(open-bytevector-output-port)~(open-bytevector-output-port ?transcoder)	https://scheme.com/tspl4/io.html#./io:s36
open-file-input-port	(open-file-input-port path)~(open-file-input-port path options)~(open-file-input-port path options b-mode)~(open-file-input-port path options b-mode ?transcoder)	https://scheme.com/tspl4/io.html#./io:s29
open-file-input/output-port	(open-file-input/output-port path)~(open-file-input/output-port path options)~(open-file-input/output-port path options b-mode)~(open-file-input/output-port path options b-mode ?transcoder)	https://scheme.com/tspl4/io.html#./io:s31
open-file-output-port	(open-file-output-port path)~(open-file-output-port path options)~(open-file-output-port path options b-mode)~(open-file-output-port path options b-mode ?transcoder)	https://scheme.com/tspl4/io.html#./io:s30
open-input-file	(open-input-file path)	https://scheme.com/tspl4/io.html#./io:s75
open-output-file	(open-output-file path)	https://scheme.com/tspl4/io.html#./io:s76
open-string-input-port	(open-string-input-port string)	https://scheme.com/tspl4/io.html#./io:s35
open-string-output-port	(open-string-output-port)	https://scheme.com/tspl4/io.html#./io:s37
or	(or expr ...)	https://scheme.com/tspl4/control.html#./control:s12
output-port-buffer-mode	(output-port-buffer-mode port)	https://scheme.com/tspl4/io.html#./io:s52
output-port?	(output-port? obj)	https://scheme.com/tspl4/io.html#./io:s44
pair?	(pair? obj)	https://scheme.com/tspl4/objects.html#./objects:s16
parent	parent	https://scheme.com/tspl4/records.html#./records:s16
parent-rtd	parent-rtd	https://scheme.com/tspl4/records.html#./records:s16
partition	(partition procedure list)	https://scheme.com/tspl4/objects.html#./objects:s56
peek-char	(peek-char)~(peek-char textual-input-port)	https://scheme.com/tspl4/io.html#./io:s83
port-eof?	(port-eof? input-port)	https://scheme.com/tspl4/io.html#./io:s68
port-has-port-position?	(port-has-port-position? port)	https://scheme.com/tspl4/io.html#./io:s49
port-has-set-port-position!?	(port-has-set-port-position!? port)	https://scheme.com/tspl4/io.html#./io:s50
port-position	(port-position port)	https://scheme.com/tspl4/io.html#./io:s49
port-transcoder	(port-transcoder port)	https://scheme.com/tspl4/io.html#./io:s48
port?	(port? obj)	https://scheme.com/tspl4/io.html#./io:s43
positive?	(positive? real)	https://scheme.com/tspl4/objects.html#./objects:s94
expr0	(expr0 expr1 ...)	https://scheme.com/tspl4/control.html#./control:s1
procedure?	(procedure? obj)	https://scheme.com/tspl4/objects.html#./objects:s23
protocol	protocol	https://scheme.com/tspl4/records.html#./records:s16
put-bytevector	(put-bytevector binary-output-port bytevector)~(put-bytevector binary-output-port bytevector start)~(put-bytevector binary-output-port bytevector start n)	https://scheme.com/tspl4/io.html#./io:s70
put-char	(put-char textual-output-port char)	https://scheme.com/tspl4/io.html#./io:s71
put-datum	(put-datum textual-output-port obj)	https://scheme.com/tspl4/io.html#./io:s73
put-string	(put-string textual-output-port string)~(put-string textual-output-port string start)~(put-string textual-output-port string start n)	https://scheme.com/tspl4/io.html#./io:s72
put-u8	(put-u8 binary-output-port octet)	https://scheme.com/tspl4/io.html#./io:s69
quasiquote	(quasiquote obj ...)	https://scheme.com/tspl4/objects.html#./objects:s5
quasisyntax	(quasisyntax template ...)	https://scheme.com/tspl4/syntax.html#./syntax:s40
quote	(quote obj)	https://scheme.com/tspl4/objects.html#./objects:s2
quotient	(quotient int1 int2)	https://scheme.com/tspl4/objects.html#./objects:s98
raise	(raise obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s3
raise-continuable	(raise-continuable obj)	https://scheme.com/tspl4/exceptions.html#./exceptions:s3
rational-valued?	(rational-valued? obj)	https://scheme.com/tspl4/objects.html#./objects:s18
rational?	(rational? obj)	https://scheme.com/tspl4/objects.html#./objects:s17
rationalize	(rationalize real1 real2)	https://scheme.com/tspl4/objects.html#./objects:s117
read	(read)~(read textual-input-port)	https://scheme.com/tspl4/io.html#./io:s81
read-char	(read-char)~(read-char textual-input-port)	https://scheme.com/tspl4/io.html#./io:s82
real->flonum	(real->flonum real)	https://scheme.com/tspl4/objects.html#./objects:s198
real-part	(real-part num)	https://scheme.com/tspl4/objects.html#./objects:s120
real-valued?	(real-valued? obj)	https://scheme.com/tspl4/objects.html#./objects:s18
real?	(real? obj)	https://scheme.com/tspl4/objects.html#./objects:s17
record-accessor	(record-accessor rtd idx)	https://scheme.com/tspl4/records.html#./records:s31
record-constructor	(record-constructor rcd)	https://scheme.com/tspl4/records.html#./records:s29
record-constructor-descriptor	(record-constructor-descriptor record-name)	https://scheme.com/tspl4/records.html#./records:s28
record-field-mutable?	(record-field-mutable? rtd idx)	https://scheme.com/tspl4/records.html#./records:s39
record-mutator	(record-mutator rtd idx)	https://scheme.com/tspl4/records.html#./records:s32
record-predicate	(record-predicate rtd)	https://scheme.com/tspl4/records.html#./records:s30
record-rtd	(record-rtd record)	https://scheme.com/tspl4/records.html#./records:s41
record-type-descriptor	(record-type-descriptor record-name)	https://scheme.com/tspl4/records.html#./records:s28
record-type-descriptor?	(record-type-descriptor? obj)	https://scheme.com/tspl4/records.html#./records:s23
record-type-field-names	(record-type-field-names rtd)	https://scheme.com/tspl4/records.html#./records:s38
record-type-generative?	(record-type-generative? rtd)	https://scheme.com/tspl4/records.html#./records:s37
record-type-name	(record-type-name rtd)	https://scheme.com/tspl4/records.html#./records:s34
record-type-opaque?	(record-type-opaque? rtd)	https://scheme.com/tspl4/records.html#./records:s37
record-type-parent	(record-type-parent rtd)	https://scheme.com/tspl4/records.html#./records:s35
record-type-sealed?	(record-type-sealed? rtd)	https://scheme.com/tspl4/records.html#./records:s37
record-type-uid	(record-type-uid rtd)	https://scheme.com/tspl4/records.html#./records:s36
record?	(record? obj)	https://scheme.com/tspl4/records.html#./records:s40
remainder	(remainder int1 int2)	https://scheme.com/tspl4/objects.html#./objects:s98
remove	(remove obj list)	https://scheme.com/tspl4/objects.html#./objects:s53
remp	(remp procedure list)	https://scheme.com/tspl4/objects.html#./objects:s54
remq	(remq obj list)	https://scheme.com/tspl4/objects.html#./objects:s53
remv	(remv obj list)	https://scheme.com/tspl4/objects.html#./objects:s53
reverse	(reverse list)	https://scheme.com/tspl4/objects.html#./objects:s50
round	(round real)	https://scheme.com/tspl4/objects.html#./objects:s104
scheme-report-environment	(scheme-report-environment version)	https://scheme.com/tspl4/control.html#./control:s82
